uuid,Members,Answers,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:1004
b6c8875f-58ab-4918-b663-a01e7d8948fb,,Yes full name;No full name,Prophylaxies (INH),Prophylaxis (INH),Prophylaxies (INH),Prophylaxis (INH),Misc,Coded,,
b29686a4-e039-4dd7-a4de-993557582215,,,Dose (INH),Dose (INH),Dose (INH),Dose (INH),Misc,Text,,
3620008e-c1cb-41bb-be8f-99e09ad53577,,,Dapsone,Dapsone,Dapsone,Dapsone,Misc,N/A,,
61bab8df-bebf-46a3-94ff-ed9f1f77e58b,,Yes full name;No full name,Prophylaxies (Dapsone),Prophylaxis (Dapsone),Prophylaxies (Dapsone),Prophylaxis (Dapsone),Misc,Coded,,
98cbf948-3a3b-488d-9680-e08508ff3a59,,,Dose (Dapsone),Dose (Dapsone),Dose (Dapsone),Dose (Dapsone),Misc,Text,,
77bc85e4-1a9b-436e-ba58-7ae3e7b35819,,Yes full name;No full name,Autres prescriptions?,Other prescriptions,Autres prescriptions,Other prescriptions,Misc,Coded,,
619a9177-1625-44d6-83e5-21501d3d272a,,,Si oui préciser,If yes specify,Si oui préciser,If yes specify,Misc,Text,,
97b30092-34d5-4be0-9a2b-52739a8ef20a,Patients from Another Center (Non-naive);Prophylaxis (Cotrimoxazole);Dose (Cotrimoxazole);Prophylaxis (INH);Dose (INH);Prophylaxis (Dapsone);Dose (Dapsone);Other prescriptions;If yes specify,,VIII. TRAITEMENT INITIAL,VIII. INITIAL TREATMENT,VIII. TRAITEMENT INITIAL,VIII. INITIAL TREATMENT,Misc,N/A,,
a64d43f1-21b9-42ed-a5aa-7bcf235266f8,,,Conseiller,Counselor,Conseiller,Counselor,Misc,N/A,,
4528d64e-1e03-4097-a3f2-e6fca5943914,,,Psycologue,Psychologist,Psycologue,Psychologist,Misc,N/A,,
64053421-d51c-4b54-b602-4f5e080b265e,,,Nutritionniste,Nutritionist,Nutritionniste,Nutritionist,Misc,N/A,,
10826884-0b72-46ed-9e64-6012a53dd4af,,,CREN (centre de nutrition),CREN (nutrition center),CREN (centre de nutrition),CREN (nutrition center),Misc,N/A,,
fee87e80-788b-4e45-9cbd-6c8c6f3a6336,,,Consultation observance/ETP,Adherence councelling/ therapeutic education,Consultation observance/ETP,Adherence councelling/ therapeutic education,Misc,N/A,,
dfa4b4ff-71db-480f-a119-ab3c031b32a1,,,Unité PEC TB,PEC TB Unit,Unité PEC TB,PEC TB Unit,Misc,N/A,,
fa69c8be-5e6a-4eee-86d9-89ae542084be,,,Vaccination,Vaccination,Vaccination,Vaccination,Misc,N/A,,
8da12f5e-3408-4593-91bf-835ac5055d93,,,Activité de groupe,Support Group Activity,Activité de groupe,Support Group Activity,Misc,N/A,,
ea98f816-251e-4639-8b2a-15377ea0fd86,,Counselor;Psychologist;Nutritionist;CREN (nutrition center);Hospitalisation;Adherence councelling/ therapeutic education;PEC TB Unit;Vaccination;Support Group Activity,Rèfèrence vers,Referal to,Rèfèrence vers,Referal to,Misc,Coded,,
3445288c-5ad0-4690-8dee-f61bad3a9668,,,Autre,Other Referral,Autre,Other Referral,Misc,Text,,
44c12f7e-f5f8-41ff-9cfa-f3287baacc0c,,,Plan De Soins/Autre Observations,Care Plan,Plan De Soins/Autre Observations,Care Plan,Misc,Text,,
e3131002-af2e-4ce2-8821-122523f963dd,Referal to;Other Referral;Care Plan,,IX. RÉFÉRENCE/ PLAN DE SOINS,IX. REFERRALS/CARE PLAN,IX. RÉFÉRENCE/ PLAN DE SOINS,IX. REFERRALS/CARE PLAN,Misc,N/A,,
86ee9ab4-8081-4611-9f2b-e927628749ec,,,Date du rendez-vous,Appointment date,Date du rendez-vous,Appointment date,Misc,Date,,
09345f0d-caad-437d-8cff-6c49ac08a3b6,Appointment date,,X. PROCHAIN RENDEZ-VOUS,X. NEXT APPOINTMENT,X. PROCHAIN RENDEZ-VOUS,X. NEXT APPOINTMENT,Misc,N/A,,
48a724c1-fd24-45da-855c-33fcb4ce9c5d,I. PARENTAL IDENTIFICATION;II. CHILD BACKGROUND;III. INITIAL CONSULTATION;IV. REVIEW OF SYSTEMS;V. PHYSICAL EXAM;VII. WHO CLASSIFICATION;VIII. INITIAL TREATMENT;IX. REFERRALS/CARE PLAN;X. NEXT APPOINTMENT,,FICHE DU PATIENT AVEC VIH - ENFANT,PATIENT WITH HIV - CHILD INITIAL,FICHE DU PATIENT AVEC VIH - ENFANT,PATIENT WITH HIV - CHILD INITIAL,Misc,N/A,,
